"","endTime","artistName","trackName","msPlayed","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","genre"
"596","2023-07-04 21:19","Mery Spolsky","Blond Włosy",308760,0.302,0.551,9,-8.661,0,0.0892,0.0229,1.12e-05,0.116,0.116,89.914,"audio_features","0AioAuRchNmZqu0ide8xUE","spotify:track:0AioAuRchNmZqu0ide8xUE","https://api.spotify.com/v1/tracks/0AioAuRchNmZqu0ide8xUE","https://api.spotify.com/v1/audio-analysis/0AioAuRchNmZqu0ide8xUE",308760,4,"polish alternative"
"597","2023-07-04 21:23","Mery Spolsky","Technosmutek",224680,0.753,0.72,0,-9.542,1,0.104,0.0692,0.00139,0.0957,0.794,128.068,"audio_features","3ie72Gi7JPgXgZDlR747bP","spotify:track:3ie72Gi7JPgXgZDlR747bP","https://api.spotify.com/v1/tracks/3ie72Gi7JPgXgZDlR747bP","https://api.spotify.com/v1/audio-analysis/3ie72Gi7JPgXgZDlR747bP",224680,4,"polish alternative"
"598","2023-07-04 21:27","Mery Spolsky","Ups!",230746,0.532,0.872,2,-8.604,1,0.411,0.024,4.1e-05,0.128,0.379,75.995,"audio_features","2Cwhc34ioPImtAnSK6GzUf","spotify:track:2Cwhc34ioPImtAnSK6GzUf","https://api.spotify.com/v1/tracks/2Cwhc34ioPImtAnSK6GzUf","https://api.spotify.com/v1/audio-analysis/2Cwhc34ioPImtAnSK6GzUf",230747,4,"polish alternative"
"599","2023-07-04 21:30","Mjut","Wszystkich świętych",149150,0.712,0.563,9,-7.15,0,0.0758,0.0133,0.000377,0.102,0.914,127.034,"audio_features","4Xv5dCRSfR7slj60SHe3cX","spotify:track:4Xv5dCRSfR7slj60SHe3cX","https://api.spotify.com/v1/tracks/4Xv5dCRSfR7slj60SHe3cX","https://api.spotify.com/v1/audio-analysis/4Xv5dCRSfR7slj60SHe3cX",149151,4,"polish alternative"
"600","2023-07-04 21:33","Taco Hemingway","Polskie Tango",183253,0.743,0.843,9,-5.131,1,0.112,0.0991,0,0.226,0.459,98.006,"audio_features","2CXvbwZNckyqjtvhi01aQV","spotify:track:2CXvbwZNckyqjtvhi01aQV","https://api.spotify.com/v1/tracks/2CXvbwZNckyqjtvhi01aQV","https://api.spotify.com/v1/audio-analysis/2CXvbwZNckyqjtvhi01aQV",183253,4,"polish hip hop"
"601","2023-07-04 23:06","Kasia Lins","Do śmierci mamy czas",20642,0.615,0.733,11,-8.055,0,0.0527,0.0229,0.00524,0.15,0.429,115.057,"audio_features","11oY9v0cO8tksETYSQHOup","spotify:track:11oY9v0cO8tksETYSQHOup","https://api.spotify.com/v1/tracks/11oY9v0cO8tksETYSQHOup","https://api.spotify.com/v1/audio-analysis/11oY9v0cO8tksETYSQHOup",171640,4,"polish alternative"
"603","2023-07-04 23:23","The Jackson 5","I Want You Back",178493,0.469,0.538,8,-13.559,1,0.0571,0.305,0.00012,0.37,0.886,196.605,"audio_features","5LxvwujISqiB8vpRYv887S","spotify:track:5LxvwujISqiB8vpRYv887S","https://api.spotify.com/v1/tracks/5LxvwujISqiB8vpRYv887S","https://api.spotify.com/v1/audio-analysis/5LxvwujISqiB8vpRYv887S",176333,4,"motown"
"604","2023-07-04 23:29","Earth, Wind & Fire","Reasons",299333,0.604,0.43,3,-10.624,1,0.0356,0.212,0,0.159,0.574,126.632,"audio_features","1srD2uc11TcQiOmHHrJp8M","spotify:track:1srD2uc11TcQiOmHHrJp8M","https://api.spotify.com/v1/tracks/1srD2uc11TcQiOmHHrJp8M","https://api.spotify.com/v1/audio-analysis/1srD2uc11TcQiOmHHrJp8M",299333,4,"disco"
"605","2023-07-04 23:33","Naeleck","All My Heroes - Radio Edit",228433,0.609,0.668,11,-4.515,1,0.0308,0.287,0.0104,0.0974,0.212,82.975,"audio_features","0TRmtiR9q6XnYDzXmoMpGC","spotify:track:0TRmtiR9q6XnYDzXmoMpGC","https://api.spotify.com/v1/tracks/0TRmtiR9q6XnYDzXmoMpGC","https://api.spotify.com/v1/audio-analysis/0TRmtiR9q6XnYDzXmoMpGC",228434,4,"electro"
"606","2023-07-04 23:37","Norman Greenbaum","Spirit In The Sky - Deluxe Edition",242893,0.609,0.617,9,-7.091,1,0.0307,0.0994,0.00404,0.118,0.543,128.903,"audio_features","0jvN7eQJJt4nxQzgQfZ1SP","spotify:track:0jvN7eQJJt4nxQzgQfZ1SP","https://api.spotify.com/v1/tracks/0jvN7eQJJt4nxQzgQfZ1SP","https://api.spotify.com/v1/audio-analysis/0jvN7eQJJt4nxQzgQfZ1SP",242893,4,"classic rock"
"607","2023-07-04 23:40","The Spinners","The Rubberband Man",213000,0.801,0.446,10,-14.605,1,0.0735,0.74,0.038,0.0832,0.925,97.898,"audio_features","13Mzsb8VzRSZ5w3pM48cn6","spotify:track:13Mzsb8VzRSZ5w3pM48cn6","https://api.spotify.com/v1/tracks/13Mzsb8VzRSZ5w3pM48cn6","https://api.spotify.com/v1/audio-analysis/13Mzsb8VzRSZ5w3pM48cn6",213000,4,"classic soul"
"610","2023-07-05 06:58","Rupert Holmes","Escape (The Pina Colada Song)",276493,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,"audio_features","5IMtdHjJ1OtkxbGe4zfUxQ","spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ","https://api.spotify.com/v1/tracks/5IMtdHjJ1OtkxbGe4zfUxQ","https://api.spotify.com/v1/audio-analysis/5IMtdHjJ1OtkxbGe4zfUxQ",276493,4,"yacht rock"
"611","2023-07-05 07:04","Peaches & Herb","Shake Your Groove Thing",346133,0.863,0.726,9,-6.649,1,0.0494,0.415,0.0299,0.0735,0.93,132.574,"audio_features","5o89Bf80t8ko3uNXJkYoVs","spotify:track:5o89Bf80t8ko3uNXJkYoVs","https://api.spotify.com/v1/tracks/5o89Bf80t8ko3uNXJkYoVs","https://api.spotify.com/v1/audio-analysis/5o89Bf80t8ko3uNXJkYoVs",346133,4,"classic soul"
"612","2023-07-05 07:07","Blue Swede","Hooked On A Feeling",172866,0.547,0.82,8,-6.728,1,0.0805,0.261,0,0.3,0.933,118.208,"audio_features","2Nz6aF1umHh5Et6I5H581L","spotify:track:2Nz6aF1umHh5Et6I5H581L","https://api.spotify.com/v1/tracks/2Nz6aF1umHh5Et6I5H581L","https://api.spotify.com/v1/audio-analysis/2Nz6aF1umHh5Et6I5H581L",172867,4,"classic swedish pop"
"614","2023-07-05 07:14","Norman Greenbaum","Spirit In The Sky - Deluxe Edition",242893,0.609,0.617,9,-7.091,1,0.0307,0.0994,0.00404,0.118,0.543,128.903,"audio_features","0jvN7eQJJt4nxQzgQfZ1SP","spotify:track:0jvN7eQJJt4nxQzgQfZ1SP","https://api.spotify.com/v1/tracks/0jvN7eQJJt4nxQzgQfZ1SP","https://api.spotify.com/v1/audio-analysis/0jvN7eQJJt4nxQzgQfZ1SP",242893,4,"classic rock"
"615","2023-07-05 07:18","Cheap Trick","Surrender",253733,0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849,"audio_features","2ccUQnjjNWT0rsNnsBpsCA","spotify:track:2ccUQnjjNWT0rsNnsBpsCA","https://api.spotify.com/v1/tracks/2ccUQnjjNWT0rsNnsBpsCA","https://api.spotify.com/v1/audio-analysis/2ccUQnjjNWT0rsNnsBpsCA",253733,4,"album rock"
"616","2023-07-05 07:23","Heart","Crazy On You",293440,0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,"audio_features","5zH710lFSLtkHbMkslLDjR","spotify:track:5zH710lFSLtkHbMkslLDjR","https://api.spotify.com/v1/tracks/5zH710lFSLtkHbMkslLDjR","https://api.spotify.com/v1/audio-analysis/5zH710lFSLtkHbMkslLDjR",293440,4,"album rock"
"618","2023-07-05 07:29","Looking Glass","Brandy (You're a Fine Girl)",186826,0.716,0.625,1,-11.369,0,0.0601,0.396,1.97e-05,0.134,0.826,125.276,"audio_features","2BY7ALEWdloFHgQZG6VMLA","spotify:track:2BY7ALEWdloFHgQZG6VMLA","https://api.spotify.com/v1/tracks/2BY7ALEWdloFHgQZG6VMLA","https://api.spotify.com/v1/audio-analysis/2BY7ALEWdloFHgQZG6VMLA",186827,4,"sunshine pop"
"619","2023-07-05 08:26","Blue Swede","Hooked On A Feeling",3530,0.547,0.82,8,-6.728,1,0.0805,0.261,0,0.3,0.933,118.208,"audio_features","2Nz6aF1umHh5Et6I5H581L","spotify:track:2Nz6aF1umHh5Et6I5H581L","https://api.spotify.com/v1/tracks/2Nz6aF1umHh5Et6I5H581L","https://api.spotify.com/v1/audio-analysis/2Nz6aF1umHh5Et6I5H581L",172867,4,"classic swedish pop"
"621","2023-07-05 08:26","Manafest","Seven Nation Army",120,0.649,0.546,1,-9.407,0,0.0376,0.0283,0.505,0.106,0.151,125.995,"audio_features","7FE85Dfkt5LAOK7l8ehOZg","spotify:track:7FE85Dfkt5LAOK7l8ehOZg","https://api.spotify.com/v1/tracks/7FE85Dfkt5LAOK7l8ehOZg","https://api.spotify.com/v1/audio-analysis/7FE85Dfkt5LAOK7l8ehOZg",237143,4,"christian alternative rock"
"622","2023-07-05 08:26","Rupert Holmes","Escape (The Pina Colada Song)",160,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,"audio_features","5IMtdHjJ1OtkxbGe4zfUxQ","spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ","https://api.spotify.com/v1/tracks/5IMtdHjJ1OtkxbGe4zfUxQ","https://api.spotify.com/v1/audio-analysis/5IMtdHjJ1OtkxbGe4zfUxQ",276493,4,"yacht rock"
"623","2023-07-05 08:26","Peaches & Herb","Shake Your Groove Thing",160,0.863,0.726,9,-6.649,1,0.0494,0.415,0.0299,0.0735,0.93,132.574,"audio_features","5o89Bf80t8ko3uNXJkYoVs","spotify:track:5o89Bf80t8ko3uNXJkYoVs","https://api.spotify.com/v1/tracks/5o89Bf80t8ko3uNXJkYoVs","https://api.spotify.com/v1/audio-analysis/5o89Bf80t8ko3uNXJkYoVs",346133,4,"classic soul"
"625","2023-07-05 08:33","Norman Greenbaum","Spirit In The Sky - Deluxe Edition",242893,0.609,0.617,9,-7.091,1,0.0307,0.0994,0.00404,0.118,0.543,128.903,"audio_features","0jvN7eQJJt4nxQzgQfZ1SP","spotify:track:0jvN7eQJJt4nxQzgQfZ1SP","https://api.spotify.com/v1/tracks/0jvN7eQJJt4nxQzgQfZ1SP","https://api.spotify.com/v1/audio-analysis/0jvN7eQJJt4nxQzgQfZ1SP",242893,4,"classic rock"
"626","2023-07-05 08:45","Cheap Trick","Surrender",253733,0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849,"audio_features","2ccUQnjjNWT0rsNnsBpsCA","spotify:track:2ccUQnjjNWT0rsNnsBpsCA","https://api.spotify.com/v1/tracks/2ccUQnjjNWT0rsNnsBpsCA","https://api.spotify.com/v1/audio-analysis/2ccUQnjjNWT0rsNnsBpsCA",253733,4,"album rock"
"627","2023-07-05 08:49","David Bowie","Moonage Daydream - 2012 Remaster",263224,0.56,0.605,11,-11.209,0,0.0348,0.0408,0.000162,0.0585,0.756,144.478,"audio_features","6mib3N4E8PZHAGQ3xy7bho","spotify:track:6mib3N4E8PZHAGQ3xy7bho","https://api.spotify.com/v1/tracks/6mib3N4E8PZHAGQ3xy7bho","https://api.spotify.com/v1/audio-analysis/6mib3N4E8PZHAGQ3xy7bho",279693,4,"art rock"
"628","2023-07-05 08:50","Heart","Crazy On You",293440,0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,"audio_features","5zH710lFSLtkHbMkslLDjR","spotify:track:5zH710lFSLtkHbMkslLDjR","https://api.spotify.com/v1/tracks/5zH710lFSLtkHbMkslLDjR","https://api.spotify.com/v1/audio-analysis/5zH710lFSLtkHbMkslLDjR",293440,4,"album rock"
"630","2023-07-05 08:58","Looking Glass","Brandy (You're a Fine Girl)",186826,0.716,0.625,1,-11.369,0,0.0601,0.396,1.97e-05,0.134,0.826,125.276,"audio_features","2BY7ALEWdloFHgQZG6VMLA","spotify:track:2BY7ALEWdloFHgQZG6VMLA","https://api.spotify.com/v1/tracks/2BY7ALEWdloFHgQZG6VMLA","https://api.spotify.com/v1/audio-analysis/2BY7ALEWdloFHgQZG6VMLA",186827,4,"sunshine pop"
"631","2023-07-05 09:00","David Bowie","Moonage Daydream - 2012 Remaster",129416,0.56,0.605,11,-11.209,0,0.0348,0.0408,0.000162,0.0585,0.756,144.478,"audio_features","6mib3N4E8PZHAGQ3xy7bho","spotify:track:6mib3N4E8PZHAGQ3xy7bho","https://api.spotify.com/v1/tracks/6mib3N4E8PZHAGQ3xy7bho","https://api.spotify.com/v1/audio-analysis/6mib3N4E8PZHAGQ3xy7bho",279693,4,"art rock"
"632","2023-07-05 11:10","Mery Spolsky","Dekalog Spolsky",116920,0.113,0.231,9,-14.309,0,0.035,0.634,0.000634,0.156,0.0712,78.26,"audio_features","6IdPZjWprMTsSvAzZy1aeg","spotify:track:6IdPZjWprMTsSvAzZy1aeg","https://api.spotify.com/v1/tracks/6IdPZjWprMTsSvAzZy1aeg","https://api.spotify.com/v1/audio-analysis/6IdPZjWprMTsSvAzZy1aeg",116920,3,"polish alternative"
"633","2023-07-05 11:14","Mery Spolsky","Mazowiecka Kiecka",238106,0.759,0.92,9,-5.888,1,0.274,0.0457,2.05e-05,0.609,0.833,130.961,"audio_features","56oWeuXiqup513lwITzAsl","spotify:track:56oWeuXiqup513lwITzAsl","https://api.spotify.com/v1/tracks/56oWeuXiqup513lwITzAsl","https://api.spotify.com/v1/audio-analysis/56oWeuXiqup513lwITzAsl",238107,4,"polish alternative"
"634","2023-07-05 11:18","Mery Spolsky","Bigotka",218293,0.705,0.664,9,-9.542,0,0.0467,0.0132,0.00144,0.0676,0.541,153.048,"audio_features","6skXXfGtjKPK2RTMOiThHk","spotify:track:6skXXfGtjKPK2RTMOiThHk","https://api.spotify.com/v1/tracks/6skXXfGtjKPK2RTMOiThHk","https://api.spotify.com/v1/audio-analysis/6skXXfGtjKPK2RTMOiThHk",218293,4,"polish alternative"
"635","2023-07-05 11:22","Mery Spolsky","Szafa Meryspolsky",241160,0.41,0.383,8,-9.483,0,0.0316,0.102,0.00031,0.133,0.064,139.355,"audio_features","101RqDfMfnSsjUmYFFWvvn","spotify:track:101RqDfMfnSsjUmYFFWvvn","https://api.spotify.com/v1/tracks/101RqDfMfnSsjUmYFFWvvn","https://api.spotify.com/v1/audio-analysis/101RqDfMfnSsjUmYFFWvvn",241160,4,"polish alternative"
"636","2023-07-05 11:25","Mery Spolsky","Sorry From The Mountain",208786,0.624,0.915,4,-7.382,0,0.277,0.038,0.00627,0.149,0.546,180.087,"audio_features","5VhpLSgYwng37izRkJDR52","spotify:track:5VhpLSgYwng37izRkJDR52","https://api.spotify.com/v1/tracks/5VhpLSgYwng37izRkJDR52","https://api.spotify.com/v1/audio-analysis/5VhpLSgYwng37izRkJDR52",208787,4,"polish alternative"
"637","2023-07-05 11:29","Mery Spolsky","Cieliste Rajstopy",246000,0.605,0.787,7,-7.01,1,0.243,0.408,1.06e-06,0.117,0.801,160.184,"audio_features","604y7Y13BMP8xmnbhUQSI3","spotify:track:604y7Y13BMP8xmnbhUQSI3","https://api.spotify.com/v1/tracks/604y7Y13BMP8xmnbhUQSI3","https://api.spotify.com/v1/audio-analysis/604y7Y13BMP8xmnbhUQSI3",246000,4,"polish alternative"
"638","2023-07-05 11:33","Mery Spolsky","KA",222106,0.523,0.798,6,-8.855,0,0.045,0.000149,0.137,0.173,0.274,179.956,"audio_features","7ckN5sPTFAuHsTsFfkPj7g","spotify:track:7ckN5sPTFAuHsTsFfkPj7g","https://api.spotify.com/v1/tracks/7ckN5sPTFAuHsTsFfkPj7g","https://api.spotify.com/v1/audio-analysis/7ckN5sPTFAuHsTsFfkPj7g",163373,4,"polish alternative"
"639","2023-07-05 11:36","Mery Spolsky","Kosmiczna Dziewczyna",199720,0.625,0.643,1,-8.65,0,0.0669,0.0989,8.89e-05,0.112,0.508,135.027,"audio_features","0BDZSlAdmXwUt35K7Ro9KQ","spotify:track:0BDZSlAdmXwUt35K7Ro9KQ","https://api.spotify.com/v1/tracks/0BDZSlAdmXwUt35K7Ro9KQ","https://api.spotify.com/v1/audio-analysis/0BDZSlAdmXwUt35K7Ro9KQ",199720,4,"polish alternative"
"640","2023-07-05 11:41","Mery Spolsky","FAK",257933,0.611,0.847,2,-7.079,0,0.337,0.00395,0.000255,0.153,0.389,148.095,"audio_features","1vlsjw1W6j65fIF5ysQGyJ","spotify:track:1vlsjw1W6j65fIF5ysQGyJ","https://api.spotify.com/v1/tracks/1vlsjw1W6j65fIF5ysQGyJ","https://api.spotify.com/v1/audio-analysis/1vlsjw1W6j65fIF5ysQGyJ",257933,4,"polish alternative"
"641","2023-07-05 11:46","Mery Spolsky","Blond Włosy",308760,0.302,0.551,9,-8.661,0,0.0892,0.0229,1.12e-05,0.116,0.116,89.914,"audio_features","0AioAuRchNmZqu0ide8xUE","spotify:track:0AioAuRchNmZqu0ide8xUE","https://api.spotify.com/v1/tracks/0AioAuRchNmZqu0ide8xUE","https://api.spotify.com/v1/audio-analysis/0AioAuRchNmZqu0ide8xUE",308760,4,"polish alternative"
"642","2023-07-05 11:50","Mery Spolsky","Technosmutek",224680,0.753,0.72,0,-9.542,1,0.104,0.0692,0.00139,0.0957,0.794,128.068,"audio_features","3ie72Gi7JPgXgZDlR747bP","spotify:track:3ie72Gi7JPgXgZDlR747bP","https://api.spotify.com/v1/tracks/3ie72Gi7JPgXgZDlR747bP","https://api.spotify.com/v1/audio-analysis/3ie72Gi7JPgXgZDlR747bP",224680,4,"polish alternative"
"643","2023-07-05 11:53","Mery Spolsky","Ups!",230746,0.532,0.872,2,-8.604,1,0.411,0.024,4.1e-05,0.128,0.379,75.995,"audio_features","2Cwhc34ioPImtAnSK6GzUf","spotify:track:2Cwhc34ioPImtAnSK6GzUf","https://api.spotify.com/v1/tracks/2Cwhc34ioPImtAnSK6GzUf","https://api.spotify.com/v1/audio-analysis/2Cwhc34ioPImtAnSK6GzUf",230747,4,"polish alternative"
"644","2023-07-05 11:56","Mjut","Wszystkich świętych",149150,0.712,0.563,9,-7.15,0,0.0758,0.0133,0.000377,0.102,0.914,127.034,"audio_features","4Xv5dCRSfR7slj60SHe3cX","spotify:track:4Xv5dCRSfR7slj60SHe3cX","https://api.spotify.com/v1/tracks/4Xv5dCRSfR7slj60SHe3cX","https://api.spotify.com/v1/audio-analysis/4Xv5dCRSfR7slj60SHe3cX",149151,4,"polish alternative"
"645","2023-07-05 11:59","Taco Hemingway","Polskie Tango",183253,0.743,0.843,9,-5.131,1,0.112,0.0991,0,0.226,0.459,98.006,"audio_features","2CXvbwZNckyqjtvhi01aQV","spotify:track:2CXvbwZNckyqjtvhi01aQV","https://api.spotify.com/v1/tracks/2CXvbwZNckyqjtvhi01aQV","https://api.spotify.com/v1/audio-analysis/2CXvbwZNckyqjtvhi01aQV",183253,4,"polish hip hop"
"646","2023-07-05 12:02","The Cassino","Wiosna",167908,0.601,0.842,7,-8.745,1,0.0364,0.00768,0.00707,0.0906,0.248,112.115,"audio_features","7MRSUdnFEaEPi5R7LpURxn","spotify:track:7MRSUdnFEaEPi5R7LpURxn","https://api.spotify.com/v1/tracks/7MRSUdnFEaEPi5R7LpURxn","https://api.spotify.com/v1/audio-analysis/7MRSUdnFEaEPi5R7LpURxn",167908,4,"polish indie"
"647","2023-07-05 14:59","Mery Spolsky","SUKA",232920,0.727,0.727,11,-10.6,0,0.173,0.00562,0.153,0.105,0.573,136.994,"audio_features","0dCeLwVv06YUr5spK1r5Vp","spotify:track:0dCeLwVv06YUr5spK1r5Vp","https://api.spotify.com/v1/tracks/0dCeLwVv06YUr5spK1r5Vp","https://api.spotify.com/v1/audio-analysis/0dCeLwVv06YUr5spK1r5Vp",251898,4,"polish alternative"
"648","2023-07-05 15:04","Mallrat","Butterfly Blue",261842,0.382,0.277,3,-11.675,0,0.0287,0.823,0.00016,0.243,0.23,97.969,"audio_features","1EKjSEd05WhBfdf4BjJ8vu","spotify:track:1EKjSEd05WhBfdf4BjJ8vu","https://api.spotify.com/v1/tracks/1EKjSEd05WhBfdf4BjJ8vu","https://api.spotify.com/v1/audio-analysis/1EKjSEd05WhBfdf4BjJ8vu",261843,4,"aussietronica"
"649","2023-07-05 15:08","Hozier","Eat Your Young",242293,0.546,0.599,7,-6.442,0,0.0286,0.35,0.0686,0.256,0.331,90,"audio_features","2SXx7Ofa79CeJfio98aJcG","spotify:track:2SXx7Ofa79CeJfio98aJcG","https://api.spotify.com/v1/tracks/2SXx7Ofa79CeJfio98aJcG","https://api.spotify.com/v1/audio-analysis/2SXx7Ofa79CeJfio98aJcG",243947,4,"irish singer-songwriter"
"650","2023-07-05 15:44","David Bowie","Moonage Daydream - 2012 Remaster",150222,0.56,0.605,11,-11.209,0,0.0348,0.0408,0.000162,0.0585,0.756,144.478,"audio_features","6mib3N4E8PZHAGQ3xy7bho","spotify:track:6mib3N4E8PZHAGQ3xy7bho","https://api.spotify.com/v1/tracks/6mib3N4E8PZHAGQ3xy7bho","https://api.spotify.com/v1/audio-analysis/6mib3N4E8PZHAGQ3xy7bho",279693,4,"art rock"
"651","2023-07-05 15:44","Amy Winehouse","Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",149305,0.772,0.371,5,-5.743,0,0.0348,0.744,0,0.167,0.684,96.574,"audio_features","6nLvaCZFR1wEzW3sIKpsnr","spotify:track:6nLvaCZFR1wEzW3sIKpsnr","https://api.spotify.com/v1/tracks/6nLvaCZFR1wEzW3sIKpsnr","https://api.spotify.com/v1/audio-analysis/6nLvaCZFR1wEzW3sIKpsnr",233733,4,"british soul"
"652","2023-07-05 15:48","Redbone","Come and Get Your Love (Rerecorded Version)",208306,0.793,0.481,2,-14.246,1,0.0278,0.231,0.00122,0.06,0.97,107.744,"audio_features","2T43UrvAg60ubJVo5KQ3t7","spotify:track:2T43UrvAg60ubJVo5KQ3t7","https://api.spotify.com/v1/tracks/2T43UrvAg60ubJVo5KQ3t7","https://api.spotify.com/v1/audio-analysis/2T43UrvAg60ubJVo5KQ3t7",208307,4,"native american contemporary"
"653","2023-07-05 15:50","The Runaways","Cherry Bomb",138706,0.501,0.813,11,-8.192,1,0.0639,0.0455,4.75e-05,0.131,0.495,136.59,"audio_features","7cdnq45E9aP2XDStHg5vd7","spotify:track:7cdnq45E9aP2XDStHg5vd7","https://api.spotify.com/v1/tracks/7cdnq45E9aP2XDStHg5vd7","https://api.spotify.com/v1/audio-analysis/7cdnq45E9aP2XDStHg5vd7",138707,4,"early us punk"
"654","2023-07-05 15:55","Naeleck","Heroes",286265,0.609,0.668,11,-4.515,1,0.0308,0.287,0.0104,0.0974,0.212,82.975,"audio_features","0TRmtiR9q6XnYDzXmoMpGC","spotify:track:0TRmtiR9q6XnYDzXmoMpGC","https://api.spotify.com/v1/tracks/0TRmtiR9q6XnYDzXmoMpGC","https://api.spotify.com/v1/audio-analysis/0TRmtiR9q6XnYDzXmoMpGC",228434,4,"electro"
"655","2023-07-05 15:58","Glen Campbell","Southern Nights",180026,0.697,0.813,11,-8.89,0,0.0315,0.0989,0.0232,0.583,0.85,95.301,"audio_features","7kv7zBjMtVf0eIJle2VZxn","spotify:track:7kv7zBjMtVf0eIJle2VZxn","https://api.spotify.com/v1/tracks/7kv7zBjMtVf0eIJle2VZxn","https://api.spotify.com/v1/audio-analysis/7kv7zBjMtVf0eIJle2VZxn",180027,4,"adult standards"
"658","2023-07-05 16:02","Blondes","Coming of Age",39180,0.525,0.872,2,-2.314,1,0.0272,0.000564,0.0617,0.212,0.499,149.02,"audio_features","6BVsQpqbI2Aj4TwwgmfqGT","spotify:track:6BVsQpqbI2Aj4TwwgmfqGT","https://api.spotify.com/v1/tracks/6BVsQpqbI2Aj4TwwgmfqGT","https://api.spotify.com/v1/audio-analysis/6BVsQpqbI2Aj4TwwgmfqGT",248000,4,"nottingham indie"
"659","2023-07-05 16:06","First Aid Kit","Ready to Run",254760,0.556,0.706,4,-4.505,1,0.0271,0.0518,0,0.225,0.491,103.993,"audio_features","1S6u2b75O9mmMA97JeTQKS","spotify:track:1S6u2b75O9mmMA97JeTQKS","https://api.spotify.com/v1/tracks/1S6u2b75O9mmMA97JeTQKS","https://api.spotify.com/v1/audio-analysis/1S6u2b75O9mmMA97JeTQKS",254760,4,"swedish americana"
"660","2023-07-05 16:10","First Aid Kit","Master Pretender",227506,0.62,0.836,0,-6.14,1,0.0416,0.0705,0.00738,0.125,0.347,105.947,"audio_features","1yUNP810gdYDu61k2izbLB","spotify:track:1yUNP810gdYDu61k2izbLB","https://api.spotify.com/v1/tracks/1yUNP810gdYDu61k2izbLB","https://api.spotify.com/v1/audio-analysis/1yUNP810gdYDu61k2izbLB",227507,4,"swedish americana"
"661","2023-07-05 16:13","First Aid Kit","Angel",219533,0.62,0.749,11,-4.398,0,0.0262,0.0729,1.86e-06,0.2,0.68,116.031,"audio_features","5Hyhxqul0tue982tt2SAWl","spotify:track:5Hyhxqul0tue982tt2SAWl","https://api.spotify.com/v1/tracks/5Hyhxqul0tue982tt2SAWl","https://api.spotify.com/v1/audio-analysis/5Hyhxqul0tue982tt2SAWl",219533,4,"swedish americana"
"662","2023-07-05 16:17","First Aid Kit","Come Give Me Love",239643,0.35,0.607,8,-6.293,1,0.0297,0.348,0,0.308,0.631,147.973,"audio_features","6lG3q4b7eoeplybJUqXP96","spotify:track:6lG3q4b7eoeplybJUqXP96","https://api.spotify.com/v1/tracks/6lG3q4b7eoeplybJUqXP96","https://api.spotify.com/v1/audio-analysis/6lG3q4b7eoeplybJUqXP96",239643,3,"swedish americana"
"663","2023-07-05 16:21","First Aid Kit","Strange Beauty",226000,0.635,0.0504,5,-13.546,1,0.0377,0.96,7.15e-06,0.111,0.177,110.592,"audio_features","5ba5cqzloITZd3eqk5qHps","spotify:track:5ba5cqzloITZd3eqk5qHps","https://api.spotify.com/v1/tracks/5ba5cqzloITZd3eqk5qHps","https://api.spotify.com/v1/audio-analysis/5ba5cqzloITZd3eqk5qHps",226000,4,"swedish americana"
"664","2023-07-05 16:25","First Aid Kit","A Feeling That Never Came",208893,0.876,0.627,8,-6.367,1,0.0565,0.0355,0,0.0958,0.638,116.075,"audio_features","31HOXhrQwZfcNmoXmrotZa","spotify:track:31HOXhrQwZfcNmoXmrotZa","https://api.spotify.com/v1/tracks/31HOXhrQwZfcNmoXmrotZa","https://api.spotify.com/v1/audio-analysis/31HOXhrQwZfcNmoXmrotZa",208893,4,"swedish americana"
"665","2023-07-05 16:27","First Aid Kit","Suzanne - Live",164403,0.452,0.14,6,-18.584,1,0.0598,0.887,0,0.234,0.198,146.762,"audio_features","2PyGJKprEhBjZiJWlLfDe3","spotify:track:2PyGJKprEhBjZiJWlLfDe3","https://api.spotify.com/v1/tracks/2PyGJKprEhBjZiJWlLfDe3","https://api.spotify.com/v1/audio-analysis/2PyGJKprEhBjZiJWlLfDe3",220307,4,"swedish americana"
"666","2023-07-05 16:28","Mallrat","Wish on an Eyelash",58929,0.418,0.288,2,-10.597,1,0.0351,0.885,0.0316,0.115,0.352,89.861,"audio_features","3vLByi1CdmNJPpTtOdKqAQ","spotify:track:3vLByi1CdmNJPpTtOdKqAQ","https://api.spotify.com/v1/tracks/3vLByi1CdmNJPpTtOdKqAQ","https://api.spotify.com/v1/audio-analysis/3vLByi1CdmNJPpTtOdKqAQ",58930,3,"aussietronica"
